track,code,officialRequirement,category,categoryTitle,week,lesson,teachingSection,teachingLevel,guidedPractice,independentPractice,assessmentEvidence,masteryEvidence,laboratoryEvidence,labId,semanticVersion,semanticTeachingVerdict,semanticTeachingSection,semanticAssessmentTask,requiredSubjectKnowledge,visualEvidence,integratedLessonTrack
Career,C5.4,Distinguish root cause from symptom and verify that a repair removes the cause without creating a new failure.,C5,Troubleshooting & Root Cause,13,Troubleshoot with competing hypotheses and high-information tests,W13-CAREER-v16.3 · Career integration: reproducible fault isolation and root cause,"v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Rewrite three vague hypotheses into testable statements with predicted observations. | For a four-stage signal chain, choose a half-split measurement and explain what each possible result tells you about the remaining search space. | Given one intermittent failure, state how you would preserve configuration, trigger/capture evidence, and avoid changing multiple variables before reproduction.","Choose a real or simulated fault from a previous lab. Write at least three competing hypotheses from different layers, predict a distinctive observation for each, and rank three candidate tests by information value and safety. Execute the top test, update probabilities/next steps, and document whether the result eliminated, supported, or left each hypothesis unresolved.",Required semantic task SEM-C5-13-079; required primary lesson gate; v16.3 integrated lesson checks; Week 13 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-013: Annotated schematic/block diagram, datasheet condition table, symptom statement, hypothesis log, measurements, root cause, corrective action, and verification. Physical proficiency is credited only on the physical route.",LAB-013,16.3,PASS,Career integration: reproducible fault isolation and root cause,SEM-C5-13-079,Reproduce/define symptom; Use competing hypotheses and discriminating measurement; Apply divide-and-conquer/substitution/tracing without multi-variable changes; Distinguish root cause from symptom; Fault injection and recovery verification; Concise failure report,w13-hypothesis-tree,Career
Career,C5.6,"Write a concise failure report containing symptom, setup, evidence, root cause, corrective action, and verification.",C5,Troubleshooting & Root Cause,13,Troubleshoot with competing hypotheses and high-information tests,W13-CAREER-v16.3 · Career integration: reproducible fault isolation and root cause,"v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Rewrite three vague hypotheses into testable statements with predicted observations. | For a four-stage signal chain, choose a half-split measurement and explain what each possible result tells you about the remaining search space. | Given one intermittent failure, state how you would preserve configuration, trigger/capture evidence, and avoid changing multiple variables before reproduction.","Choose a real or simulated fault from a previous lab. Write at least three competing hypotheses from different layers, predict a distinctive observation for each, and rank three candidate tests by information value and safety. Execute the top test, update probabilities/next steps, and document whether the result eliminated, supported, or left each hypothesis unresolved.",Required semantic task SEM-C5-13-079; required primary lesson gate; v16.3 integrated lesson checks; Week 13 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-013: Annotated schematic/block diagram, datasheet condition table, symptom statement, hypothesis log, measurements, root cause, corrective action, and verification. Physical proficiency is credited only on the physical route.",LAB-013,16.3,PASS,Career integration: reproducible fault isolation and root cause,SEM-C5-13-079,Reproduce/define symptom; Use competing hypotheses and discriminating measurement; Apply divide-and-conquer/substitution/tracing without multi-variable changes; Distinguish root cause from symptom; Fault injection and recovery verification; Concise failure report,w13-hypothesis-tree,Career
CETa,15.1,Describe the major sections of a computer,15,Computer Electronics,14,"Computer blocks, representation, memory, and the build path","W14-CETA-v16.3 · Computer architecture, CPU blocks, memory, block diagrams, and flowcharts","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Classify five failures as compile, link, load/program, or runtime: syntax error, undefined reference, programmer cannot connect, program hard-faults, missing header declaration warning. | Draw CPU, RAM, flash/nonvolatile storage, and peripheral I/O blocks. Trace what happens from power-up to executing an instruction that reads an input. | Explain a PLC scan using a start/stop input and motor output, then identify what field measurement is needed to prove the output actually energized.","Take a tiny C project with at least two source files and one header. Document preprocess/compile/link/run stages, intentionally create one compile error and one link error, capture the messages, and explain how you know which stage failed. Then map the executable behavior onto a simple computer block diagram showing CPU, memory, and I/O.",Required semantic task SEM-15-14-055; required primary lesson gate; v16.3 integrated lesson checks; Week 14 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-014: Architecture sketch, source, build command/output, tests, defect log, corrected result, and commit identifier. Physical proficiency is credited only on the physical route.",LAB-014,16.3,PASS,"Computer architecture, CPU blocks, memory, block diagrams, and flowcharts",SEM-15-14-055,Identify input/processing/memory/storage/communication/output sections; Name control unit/ALU/register/bus/clock-reset roles; Differentiate volatile and nonvolatile memory/storage; Use block diagram for architecture and flowchart for sequence; Trace instruction/data movement at introductory level,w14-build-computer,CETa
CETa,15.2,Differentiate how the computer block diagram and flow charts are utilized,15,Computer Electronics,14,"Computer blocks, representation, memory, and the build path","W14-CETA-v16.3 · Computer architecture, CPU blocks, memory, block diagrams, and flowcharts","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Classify five failures as compile, link, load/program, or runtime: syntax error, undefined reference, programmer cannot connect, program hard-faults, missing header declaration warning. | Draw CPU, RAM, flash/nonvolatile storage, and peripheral I/O blocks. Trace what happens from power-up to executing an instruction that reads an input. | Explain a PLC scan using a start/stop input and motor output, then identify what field measurement is needed to prove the output actually energized.","Take a tiny C project with at least two source files and one header. Document preprocess/compile/link/run stages, intentionally create one compile error and one link error, capture the messages, and explain how you know which stage failed. Then map the executable behavior onto a simple computer block diagram showing CPU, memory, and I/O.",Required semantic task SEM-15-14-055; required primary lesson gate; v16.3 integrated lesson checks; Week 14 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-014: Architecture sketch, source, build command/output, tests, defect log, corrected result, and commit identifier. Physical proficiency is credited only on the physical route.",LAB-014,16.3,PASS,"Computer architecture, CPU blocks, memory, block diagrams, and flowcharts",SEM-15-14-055,Identify input/processing/memory/storage/communication/output sections; Name control unit/ALU/register/bus/clock-reset roles; Differentiate volatile and nonvolatile memory/storage; Use block diagram for architecture and flowchart for sequence; Trace instruction/data movement at introductory level,w14-build-computer,CETa
CETa,15.3,Describe the major blocks contained in a microprocessor chip and describe the purpose of each block,15,Computer Electronics,14,"Computer blocks, representation, memory, and the build path","W14-CETA-v16.3 · Computer architecture, CPU blocks, memory, block diagrams, and flowcharts","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Classify five failures as compile, link, load/program, or runtime: syntax error, undefined reference, programmer cannot connect, program hard-faults, missing header declaration warning. | Draw CPU, RAM, flash/nonvolatile storage, and peripheral I/O blocks. Trace what happens from power-up to executing an instruction that reads an input. | Explain a PLC scan using a start/stop input and motor output, then identify what field measurement is needed to prove the output actually energized.","Take a tiny C project with at least two source files and one header. Document preprocess/compile/link/run stages, intentionally create one compile error and one link error, capture the messages, and explain how you know which stage failed. Then map the executable behavior onto a simple computer block diagram showing CPU, memory, and I/O.",Required semantic task SEM-15-14-055; required primary lesson gate; v16.3 integrated lesson checks; Week 14 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-014: Architecture sketch, source, build command/output, tests, defect log, corrected result, and commit identifier. Physical proficiency is credited only on the physical route.",LAB-014,16.3,PASS,"Computer architecture, CPU blocks, memory, block diagrams, and flowcharts",SEM-15-14-055,Identify input/processing/memory/storage/communication/output sections; Name control unit/ALU/register/bus/clock-reset roles; Differentiate volatile and nonvolatile memory/storage; Use block diagram for architecture and flowchart for sequence; Trace instruction/data movement at introductory level,w14-build-computer,CETa
CETa,15.4,Describe different types of computer memory and how storage is accomplished,15,Computer Electronics,14,"Computer blocks, representation, memory, and the build path","W14-CETA-v16.3 · Computer architecture, CPU blocks, memory, block diagrams, and flowcharts","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Classify five failures as compile, link, load/program, or runtime: syntax error, undefined reference, programmer cannot connect, program hard-faults, missing header declaration warning. | Draw CPU, RAM, flash/nonvolatile storage, and peripheral I/O blocks. Trace what happens from power-up to executing an instruction that reads an input. | Explain a PLC scan using a start/stop input and motor output, then identify what field measurement is needed to prove the output actually energized.","Take a tiny C project with at least two source files and one header. Document preprocess/compile/link/run stages, intentionally create one compile error and one link error, capture the messages, and explain how you know which stage failed. Then map the executable behavior onto a simple computer block diagram showing CPU, memory, and I/O.",Required semantic task SEM-15-14-055; required primary lesson gate; v16.3 integrated lesson checks; Week 14 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-014: Architecture sketch, source, build command/output, tests, defect log, corrected result, and commit identifier. Physical proficiency is credited only on the physical route.",LAB-014,16.3,PASS,"Computer architecture, CPU blocks, memory, block diagrams, and flowcharts",SEM-15-14-055,Identify input/processing/memory/storage/communication/output sections; Name control unit/ALU/register/bus/clock-reset roles; Differentiate volatile and nonvolatile memory/storage; Use block diagram for architecture and flowchart for sequence; Trace instruction/data movement at introductory level,w14-build-computer,CETa
CETa,15.5,Explain programmable logic controls (PLCs) and list usages,15,Computer Electronics,14,"Computer blocks, representation, memory, and the build path","W14-CETA-v16.3 · PLC purpose, scan cycle, programming concepts, and languages","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Classify five failures as compile, link, load/program, or runtime: syntax error, undefined reference, programmer cannot connect, program hard-faults, missing header declaration warning. | Draw CPU, RAM, flash/nonvolatile storage, and peripheral I/O blocks. Trace what happens from power-up to executing an instruction that reads an input. | Explain a PLC scan using a start/stop input and motor output, then identify what field measurement is needed to prove the output actually energized.","Take a tiny C project with at least two source files and one header. Document preprocess/compile/link/run stages, intentionally create one compile error and one link error, capture the messages, and explain how you know which stage failed. Then map the executable behavior onto a simple computer block diagram showing CPU, memory, and I/O.",Required semantic task SEM-15-14-056; required primary lesson gate; v16.3 integrated lesson checks; Week 14 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-014: Architecture sketch, source, build command/output, tests, defect log, corrected result, and commit identifier. Physical proficiency is credited only on the physical route.",LAB-014,16.3,PASS,"PLC purpose, scan cycle, programming concepts, and languages",SEM-15-14-056,Define PLC use and rugged I/O-control role; Describe input-execute-output scan cycle; Identify ladder/function-block/structured-text type differences; Use variables/timers/counters/state concepts; Distinguish software state from physical I/O evidence,w14-build-computer,CETa
CETa,15.6,Describe basic programming concepts,15,Computer Electronics,14,"Computer blocks, representation, memory, and the build path","W14-CETA-v16.3 · PLC purpose, scan cycle, programming concepts, and languages","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Classify five failures as compile, link, load/program, or runtime: syntax error, undefined reference, programmer cannot connect, program hard-faults, missing header declaration warning. | Draw CPU, RAM, flash/nonvolatile storage, and peripheral I/O blocks. Trace what happens from power-up to executing an instruction that reads an input. | Explain a PLC scan using a start/stop input and motor output, then identify what field measurement is needed to prove the output actually energized.","Take a tiny C project with at least two source files and one header. Document preprocess/compile/link/run stages, intentionally create one compile error and one link error, capture the messages, and explain how you know which stage failed. Then map the executable behavior onto a simple computer block diagram showing CPU, memory, and I/O.",Required semantic task SEM-15-14-056; required primary lesson gate; v16.3 integrated lesson checks; Week 14 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-014: Architecture sketch, source, build command/output, tests, defect log, corrected result, and commit identifier. Physical proficiency is credited only on the physical route.",LAB-014,16.3,PASS,"PLC purpose, scan cycle, programming concepts, and languages",SEM-15-14-056,Define PLC use and rugged I/O-control role; Describe input-execute-output scan cycle; Identify ladder/function-block/structured-text type differences; Use variables/timers/counters/state concepts; Distinguish software state from physical I/O evidence,w14-build-computer,CETa
CETa,15.9,Explain the reasons for using interface devices/chips/cards and name common types,15,Computer Electronics,14,"Computer blocks, representation, memory, and the build path",W14-CETA-v16.3 · Peripherals and interface devices/cards,"v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Classify five failures as compile, link, load/program, or runtime: syntax error, undefined reference, programmer cannot connect, program hard-faults, missing header declaration warning. | Draw CPU, RAM, flash/nonvolatile storage, and peripheral I/O blocks. Trace what happens from power-up to executing an instruction that reads an input. | Explain a PLC scan using a start/stop input and motor output, then identify what field measurement is needed to prove the output actually energized.","Take a tiny C project with at least two source files and one header. Document preprocess/compile/link/run stages, intentionally create one compile error and one link error, capture the messages, and explain how you know which stage failed. Then map the executable behavior onto a simple computer block diagram showing CPU, memory, and I/O.",Required semantic task SEM-15-14-057; required primary lesson gate; v16.3 integrated lesson checks; Week 14 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-014: Architecture sketch, source, build command/output, tests, defect log, corrected result, and commit identifier. Physical proficiency is credited only on the physical route.",LAB-014,16.3,PASS,Peripherals and interface devices/cards,SEM-15-14-057,Define peripheral with examples; Name common interface chip/card categories; Separate power/physical/bus/driver/configuration layers; Use enumeration/resource evidence; Avoid assuming “powered = communicating”,w14-build-computer,CETa
Career,C6.1,"Write and explain C expressions using integer types, operators, precedence, conditionals, and loops.",C6,C Programming Fundamentals,14,Write and debug small C programs methodically,W14-CAREER-v16.3 · Career integration: C programming as testable technical work,"v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Trace a loop that sums five `uint16_t` values and state the value after each iteration. | Given `int x=7; int *p=&x; *p=10;`, explain x, p, &x, and *p in plain language. | Classify bugs as compile/link/runtime/logic/memory and choose an observation method for each.","Write a small C program that parses four comma-separated integer values from a fixed test string, validates range, stores them in an array, computes min/max/average, and returns a clear error for malformed input. Create at least three test cases, including an out-of-range value and missing field, then explain one debugger or logging strategy for a failed case.",Required semantic task SEM-C6-14-080; required primary lesson gate; v16.3 integrated lesson checks; Week 14 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-014: Architecture sketch, source, build command/output, tests, defect log, corrected result, and commit identifier. Physical proficiency is credited only on the physical route.",LAB-014,16.3,PASS,Career integration: C programming as testable technical work,SEM-C6-14-080,Expressions/control flow; Functions/prototypes/scope; Arrays/strings/structs/enums/pointers and lifetimes; Bitwise masks/shifts; Common defect classes; Warnings and methodical debugging,w14-c-memory,Career
Career,C6.2,"Use functions, prototypes, parameters, return values, and scope to organize code into testable units.",C6,C Programming Fundamentals,14,Write and debug small C programs methodically,W14-CAREER-v16.3 · Career integration: C programming as testable technical work,"v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Trace a loop that sums five `uint16_t` values and state the value after each iteration. | Given `int x=7; int *p=&x; *p=10;`, explain x, p, &x, and *p in plain language. | Classify bugs as compile/link/runtime/logic/memory and choose an observation method for each.","Write a small C program that parses four comma-separated integer values from a fixed test string, validates range, stores them in an array, computes min/max/average, and returns a clear error for malformed input. Create at least three test cases, including an out-of-range value and missing field, then explain one debugger or logging strategy for a failed case.",Required semantic task SEM-C6-14-080; required primary lesson gate; v16.3 integrated lesson checks; Week 14 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-014: Architecture sketch, source, build command/output, tests, defect log, corrected result, and commit identifier. Physical proficiency is credited only on the physical route.",LAB-014,16.3,PASS,Career integration: C programming as testable technical work,SEM-C6-14-080,Expressions/control flow; Functions/prototypes/scope; Arrays/strings/structs/enums/pointers and lifetimes; Bitwise masks/shifts; Common defect classes; Warnings and methodical debugging,w14-c-memory,Career
Career,C6.3,"Use arrays, strings, structs, enums, and pointers without confusing values, addresses, and object lifetimes.",C6,C Programming Fundamentals,14,Write and debug small C programs methodically,W14-CAREER-v16.3 · Career integration: C programming as testable technical work,"v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Trace a loop that sums five `uint16_t` values and state the value after each iteration. | Given `int x=7; int *p=&x; *p=10;`, explain x, p, &x, and *p in plain language. | Classify bugs as compile/link/runtime/logic/memory and choose an observation method for each.","Write a small C program that parses four comma-separated integer values from a fixed test string, validates range, stores them in an array, computes min/max/average, and returns a clear error for malformed input. Create at least three test cases, including an out-of-range value and missing field, then explain one debugger or logging strategy for a failed case.",Required semantic task SEM-C6-14-080; required primary lesson gate; v16.3 integrated lesson checks; Week 14 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-014: Architecture sketch, source, build command/output, tests, defect log, corrected result, and commit identifier. Physical proficiency is credited only on the physical route.",LAB-014,16.3,PASS,Career integration: C programming as testable technical work,SEM-C6-14-080,Expressions/control flow; Functions/prototypes/scope; Arrays/strings/structs/enums/pointers and lifetimes; Bitwise masks/shifts; Common defect classes; Warnings and methodical debugging,w14-c-memory,Career
Career,C6.5,"Identify common C defects such as off-by-one errors, uninitialized variables, invalid pointer use, integer overflow, and missing bounds checks.",C6,C Programming Fundamentals,14,Write and debug small C programs methodically,W14-CAREER-v16.3 · Career integration: C programming as testable technical work,"v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Trace a loop that sums five `uint16_t` values and state the value after each iteration. | Given `int x=7; int *p=&x; *p=10;`, explain x, p, &x, and *p in plain language. | Classify bugs as compile/link/runtime/logic/memory and choose an observation method for each.","Write a small C program that parses four comma-separated integer values from a fixed test string, validates range, stores them in an array, computes min/max/average, and returns a clear error for malformed input. Create at least three test cases, including an out-of-range value and missing field, then explain one debugger or logging strategy for a failed case.",Required semantic task SEM-C6-14-080; required primary lesson gate; v16.3 integrated lesson checks; Week 14 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-014: Architecture sketch, source, build command/output, tests, defect log, corrected result, and commit identifier. Physical proficiency is credited only on the physical route.",LAB-014,16.3,PASS,Career integration: C programming as testable technical work,SEM-C6-14-080,Expressions/control flow; Functions/prototypes/scope; Arrays/strings/structs/enums/pointers and lifetimes; Bitwise masks/shifts; Common defect classes; Warnings and methodical debugging,w14-c-memory,Career
Career,C6.6,"Compile with warnings enabled, read diagnostics, and debug a small program methodically rather than changing code at random.",C6,C Programming Fundamentals,14,Write and debug small C programs methodically,W14-CAREER-v16.3 · Career integration: C programming as testable technical work,"v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Trace a loop that sums five `uint16_t` values and state the value after each iteration. | Given `int x=7; int *p=&x; *p=10;`, explain x, p, &x, and *p in plain language. | Classify bugs as compile/link/runtime/logic/memory and choose an observation method for each.","Write a small C program that parses four comma-separated integer values from a fixed test string, validates range, stores them in an array, computes min/max/average, and returns a clear error for malformed input. Create at least three test cases, including an out-of-range value and missing field, then explain one debugger or logging strategy for a failed case.",Required semantic task SEM-C6-14-080; required primary lesson gate; v16.3 integrated lesson checks; Week 14 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-014: Architecture sketch, source, build command/output, tests, defect log, corrected result, and commit identifier. Physical proficiency is credited only on the physical route.",LAB-014,16.3,PASS,Career integration: C programming as testable technical work,SEM-C6-14-080,Expressions/control flow; Functions/prototypes/scope; Arrays/strings/structs/enums/pointers and lifetimes; Bitwise masks/shifts; Common defect classes; Warnings and methodical debugging,w14-c-memory,Career
Career,C12.2,"Use basic command-line tools and a repeatable project structure to build, run, inspect, and archive engineering work.",C12,Engineering Workflow & Documentation,22,Write requirements and verification before building,"W22-CAREER-v16.3 · Career integration: Git, command line, lab notes, reports, and technical handoff","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Rewrite 'the UART should be fast' into a measurable requirement with baud/response-time/error behavior. | Classify four activities as verification, validation, characterization, or troubleshooting. | Create a three-row requirement-to-test matrix for an MCU + sensor + UART project.","Define the first version of Project 1 using 5-10 measurable requirements, a block diagram, interface table, BOM, risk list, and trace matrix. Every requirement must have at least one planned verification method. Remove or backlog any feature that cannot be tied to the current project goal or tested with available equipment.",Required semantic task SEM-C12-22-086; required primary lesson gate; v16.3 integrated lesson checks; Week 22 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-014: Architecture sketch, source, build command/output, tests, defect log, corrected result, and commit identifier. Physical proficiency is credited only on the physical route.",LAB-014,16.3,PASS,"Career integration: Git, command line, lab notes, reports, and technical handoff",SEM-C12-22-086,Meaningful Git commits/branches; Repeatable command-line/project structure; Complete dated lab notes; Purpose/setup/method/results/conclusion/risks report; Fact-based engineer handoff with precise question; Organized versioned units/files/screenshots/code/schematics/evidence,w22-requirement-trace,Career
CETa,15.7,Describe the reasons for different computer languages and their relationships,15,Computer Electronics,14,"Computer blocks, representation, memory, and the build path","W14-CETA-v16.3 · PLC purpose, scan cycle, programming concepts, and languages","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Classify five failures as compile, link, load/program, or runtime: syntax error, undefined reference, programmer cannot connect, program hard-faults, missing header declaration warning. | Draw CPU, RAM, flash/nonvolatile storage, and peripheral I/O blocks. Trace what happens from power-up to executing an instruction that reads an input. | Explain a PLC scan using a start/stop input and motor output, then identify what field measurement is needed to prove the output actually energized.","Take a tiny C project with at least two source files and one header. Document preprocess/compile/link/run stages, intentionally create one compile error and one link error, capture the messages, and explain how you know which stage failed. Then map the executable behavior onto a simple computer block diagram showing CPU, memory, and I/O.",Required semantic task SEM-15-14-056; required primary lesson gate; v16.3 integrated lesson checks; Week 14 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-015: Requirements, state diagram/table, source, timing tests, bit-operation checks, injected fault, and commit. Physical proficiency is credited only on the physical route.",LAB-015,16.3,PASS,"PLC purpose, scan cycle, programming concepts, and languages",SEM-15-14-056,Define PLC use and rugged I/O-control role; Describe input-execute-output scan cycle; Identify ladder/function-block/structured-text type differences; Use variables/timers/counters/state concepts; Distinguish software state from physical I/O evidence,w14-build-computer,CETa
Career,C7.2,Use volatile and fixed-width integer types appropriately when code interacts with hardware registers or asynchronous events.,C7,Embedded C & MCU Architecture,15,"Responsive embedded architecture, volatile, and timing choices","W15-CAREER-v16.3 · Career integration: embedded C, MCU architecture, and nonblocking design","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Convert a 1 MHz timer clock into tick period and determine how many ticks represent 250 us. | Write a three-state machine for IDLE -> MEASURE -> REPORT with explicit transition conditions. | Decide whether each variable should be `volatile`: local loop counter, memory-mapped register, interrupt-updated flag, constant lookup table. Explain why.","Refactor a blocking embedded example into a state-machine or elapsed-time design with at least two concurrent responsibilities, such as LED heartbeat plus sensor sampling or UART command handling. Define timing requirements, state variables, error/recovery state, and external evidence that proves neither responsibility starves the other.",Required semantic task SEM-C7-15-081; required primary lesson gate; v16.3 integrated lesson checks; Week 15 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-015: Requirements, state diagram/table, source, timing tests, bit-operation checks, injected fault, and commit. Physical proficiency is credited only on the physical route.",LAB-015,16.3,PASS,"Career integration: embedded C, MCU architecture, and nonblocking design",SEM-C7-15-081,CPU/register/memory/peripheral/clock/interrupt/bus roles; Fixed-width and volatile use/limits; Mask/read-modify-write preserving unrelated bits; Nonblocking state machine; Polling vs interrupt decision; Layer hardware/application/diagnostic responsibilities,w15-state-machine,Career
Career,C7.3,Apply read-modify-write and bit-mask operations to peripheral control registers while preserving unrelated bits.,C7,Embedded C & MCU Architecture,15,"Responsive embedded architecture, volatile, and timing choices","W15-CAREER-v16.3 · Career integration: embedded C, MCU architecture, and nonblocking design","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Convert a 1 MHz timer clock into tick period and determine how many ticks represent 250 us. | Write a three-state machine for IDLE -> MEASURE -> REPORT with explicit transition conditions. | Decide whether each variable should be `volatile`: local loop counter, memory-mapped register, interrupt-updated flag, constant lookup table. Explain why.","Refactor a blocking embedded example into a state-machine or elapsed-time design with at least two concurrent responsibilities, such as LED heartbeat plus sensor sampling or UART command handling. Define timing requirements, state variables, error/recovery state, and external evidence that proves neither responsibility starves the other.",Required semantic task SEM-C7-15-081; required primary lesson gate; v16.3 integrated lesson checks; Week 15 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-015: Requirements, state diagram/table, source, timing tests, bit-operation checks, injected fault, and commit. Physical proficiency is credited only on the physical route.",LAB-015,16.3,PASS,"Career integration: embedded C, MCU architecture, and nonblocking design",SEM-C7-15-081,CPU/register/memory/peripheral/clock/interrupt/bus roles; Fixed-width and volatile use/limits; Mask/read-modify-write preserving unrelated bits; Nonblocking state machine; Polling vs interrupt decision; Layer hardware/application/diagnostic responsibilities,w15-state-machine,Career
