track,code,officialRequirement,category,categoryTitle,week,lesson,teachingSection,teachingLevel,guidedPractice,independentPractice,assessmentEvidence,masteryEvidence,laboratoryEvidence,labId,semanticVersion,semanticTeachingVerdict,semanticTeachingSection,semanticAssessmentTask,requiredSubjectKnowledge,visualEvidence,integratedLessonTrack,sourceVersion
CETa,15.8,Define a ‘peripheral’ and list various types,15,Computer Electronics,14,"Computer blocks, representation, memory, and the build path",W14-CETA-v16.3 · Peripherals and interface devices/cards,"v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Classify five failures as compile, link, load/program, or runtime: syntax error, undefined reference, programmer cannot connect, program hard-faults, missing header declaration warning. | Draw CPU, RAM, flash/nonvolatile storage, and peripheral I/O blocks. Trace what happens from power-up to executing an instruction that reads an input. | Explain a PLC scan using a start/stop input and motor output, then identify what field measurement is needed to prove the output actually energized.","Take a tiny C project with at least two source files and one header. Document preprocess/compile/link/run stages, intentionally create one compile error and one link error, capture the messages, and explain how you know which stage failed. Then map the executable behavior onto a simple computer block diagram showing CPU, memory, and I/O.",Required semantic task SEM-15-14-057; required primary lesson gate; v16.3 integrated lesson checks; Week 14 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-016: Configuration screenshots/files, version/tool record, power/current check, SWD evidence, pin measurement, known-good commit, fault/fix log. Physical proficiency is credited only on the physical route.",LAB-016,16.3.64,PASS,Peripherals and interface devices/cards,SEM-15-14-057,Define peripheral with examples; Name common interface chip/card categories; Separate power/physical/bus/driver/configuration layers; Use enumeration/resource evidence; Avoid assuming “powered = communicating”,w14-build-computer,CETa,CETa semantic baseline v16.3
CETa,16.1,Explain knowledge of basic computer operation,16,Computer Applications and Software,17,"UART frames, parameters, levels, and error causes","W17-CETA-v16.3 · Basic operation, setup/configuration, and stand-alone versus networked computers","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Draw an 8N1 frame for data byte 0x55 assuming idle-high and LSB-first. Label start, each data bit, and stop. | A logic analyzer decodes nonsense at 115200 but the raw bit period measures about 104 us. Estimate the actual baud rate and state the likely problem. | List the physical checks before blaming parsing: voltage levels, ground/reference, TX/RX crossover, idle level, actual baud, frame settings.","Configure or simulate a UART link. Send a repeating known byte sequence such as 0x55, 0xA5, or readable text. Capture raw waveform, measure bit time, decode it, and document framing settings. Then intentionally create one mismatch—baud, parity, crossed/missing wire, or logic-voltage assumption where safe—and explain the raw and decoded symptom that identifies the layer.",Required semantic task SEM-16-17-058; required primary lesson gate; v16.3 integrated lesson checks; Week 17 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-017: Interface table, waveform/decode capture, firmware/host code, transcript, structured log, error-case results, and commit. Physical proficiency is credited only on the physical route.",LAB-017,16.3.64,PASS,"Basic operation, setup/configuration, and stand-alone versus networked computers",SEM-16-17-058,Explain boot/OS/driver/application relationship; Outline setup and configuration stages; Explain why configuration choices are purpose-specific; Differentiate stand-alone from network dependencies; Use layered network troubleshooting rather than indiscriminate reinstall,w17-uart-frame,CETa,CETa semantic baseline v16.3
CETa,16.2,Explain steps in installation/set up of a computer,16,Computer Applications and Software,17,"UART frames, parameters, levels, and error causes","W17-CETA-v16.3 · Basic operation, setup/configuration, and stand-alone versus networked computers","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Draw an 8N1 frame for data byte 0x55 assuming idle-high and LSB-first. Label start, each data bit, and stop. | A logic analyzer decodes nonsense at 115200 but the raw bit period measures about 104 us. Estimate the actual baud rate and state the likely problem. | List the physical checks before blaming parsing: voltage levels, ground/reference, TX/RX crossover, idle level, actual baud, frame settings.","Configure or simulate a UART link. Send a repeating known byte sequence such as 0x55, 0xA5, or readable text. Capture raw waveform, measure bit time, decode it, and document framing settings. Then intentionally create one mismatch—baud, parity, crossed/missing wire, or logic-voltage assumption where safe—and explain the raw and decoded symptom that identifies the layer.",Required semantic task SEM-16-17-058; required primary lesson gate; v16.3 integrated lesson checks; Week 17 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-017: Interface table, waveform/decode capture, firmware/host code, transcript, structured log, error-case results, and commit. Physical proficiency is credited only on the physical route.",LAB-017,16.3.64,PASS,"Basic operation, setup/configuration, and stand-alone versus networked computers",SEM-16-17-058,Explain boot/OS/driver/application relationship; Outline setup and configuration stages; Explain why configuration choices are purpose-specific; Differentiate stand-alone from network dependencies; Use layered network troubleshooting rather than indiscriminate reinstall,w17-uart-frame,CETa,CETa semantic baseline v16.3
CETa,16.3,Explain the reasons and choices used in configuring a computer,16,Computer Applications and Software,17,"UART frames, parameters, levels, and error causes","W17-CETA-v16.3 · Basic operation, setup/configuration, and stand-alone versus networked computers","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Draw an 8N1 frame for data byte 0x55 assuming idle-high and LSB-first. Label start, each data bit, and stop. | A logic analyzer decodes nonsense at 115200 but the raw bit period measures about 104 us. Estimate the actual baud rate and state the likely problem. | List the physical checks before blaming parsing: voltage levels, ground/reference, TX/RX crossover, idle level, actual baud, frame settings.","Configure or simulate a UART link. Send a repeating known byte sequence such as 0x55, 0xA5, or readable text. Capture raw waveform, measure bit time, decode it, and document framing settings. Then intentionally create one mismatch—baud, parity, crossed/missing wire, or logic-voltage assumption where safe—and explain the raw and decoded symptom that identifies the layer.",Required semantic task SEM-16-17-058; required primary lesson gate; v16.3 integrated lesson checks; Week 17 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-017: Interface table, waveform/decode capture, firmware/host code, transcript, structured log, error-case results, and commit. Physical proficiency is credited only on the physical route.",LAB-017,16.3.64,PASS,"Basic operation, setup/configuration, and stand-alone versus networked computers",SEM-16-17-058,Explain boot/OS/driver/application relationship; Outline setup and configuration stages; Explain why configuration choices are purpose-specific; Differentiate stand-alone from network dependencies; Use layered network troubleshooting rather than indiscriminate reinstall,w17-uart-frame,CETa,CETa semantic baseline v16.3
CETa,16.4,Describe proper loading and storage of common programs and applications,16,Computer Applications and Software,17,"UART frames, parameters, levels, and error causes","W17-CETA-v16.3 · Program installation, utilities, backups, downloads, and recovery","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Draw an 8N1 frame for data byte 0x55 assuming idle-high and LSB-first. Label start, each data bit, and stop. | A logic analyzer decodes nonsense at 115200 but the raw bit period measures about 104 us. Estimate the actual baud rate and state the likely problem. | List the physical checks before blaming parsing: voltage levels, ground/reference, TX/RX crossover, idle level, actual baud, frame settings.","Configure or simulate a UART link. Send a repeating known byte sequence such as 0x55, 0xA5, or readable text. Capture raw waveform, measure bit time, decode it, and document framing settings. Then intentionally create one mismatch—baud, parity, crossed/missing wire, or logic-voltage assumption where safe—and explain the raw and decoded symptom that identifies the layer.",Required semantic task SEM-16-17-059; required primary lesson gate; v16.3 integrated lesson checks; Week 17 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-017: Interface table, waveform/decode capture, firmware/host code, transcript, structured log, error-case results, and commit. Physical proficiency is credited only on the physical route.",LAB-017,16.3.64,PASS,"Program installation, utilities, backups, downloads, and recovery",SEM-16-17-059,Use trusted/download-verification practices; Identify utility software purposes; Distinguish backup from sync; Require restore testing; Record version/configuration/rollback evidence,w17-uart-frame,CETa,CETa semantic baseline v16.3
CETa,16.5,Explain basic common utilities software and list reasons for their use,16,Computer Applications and Software,17,"UART frames, parameters, levels, and error causes","W17-CETA-v16.3 · Program installation, utilities, backups, downloads, and recovery","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Draw an 8N1 frame for data byte 0x55 assuming idle-high and LSB-first. Label start, each data bit, and stop. | A logic analyzer decodes nonsense at 115200 but the raw bit period measures about 104 us. Estimate the actual baud rate and state the likely problem. | List the physical checks before blaming parsing: voltage levels, ground/reference, TX/RX crossover, idle level, actual baud, frame settings.","Configure or simulate a UART link. Send a repeating known byte sequence such as 0x55, 0xA5, or readable text. Capture raw waveform, measure bit time, decode it, and document framing settings. Then intentionally create one mismatch—baud, parity, crossed/missing wire, or logic-voltage assumption where safe—and explain the raw and decoded symptom that identifies the layer.",Required semantic task SEM-16-17-059; required primary lesson gate; v16.3 integrated lesson checks; Week 17 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-017: Interface table, waveform/decode capture, firmware/host code, transcript, structured log, error-case results, and commit. Physical proficiency is credited only on the physical route.",LAB-017,16.3.64,PASS,"Program installation, utilities, backups, downloads, and recovery",SEM-16-17-059,Use trusted/download-verification practices; Identify utility software purposes; Distinguish backup from sync; Require restore testing; Record version/configuration/rollback evidence,w17-uart-frame,CETa,CETa semantic baseline v16.3
CETa,16.6,List ways to backup data and the vital importance of doing so,16,Computer Applications and Software,17,"UART frames, parameters, levels, and error causes","W17-CETA-v16.3 · Program installation, utilities, backups, downloads, and recovery","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Draw an 8N1 frame for data byte 0x55 assuming idle-high and LSB-first. Label start, each data bit, and stop. | A logic analyzer decodes nonsense at 115200 but the raw bit period measures about 104 us. Estimate the actual baud rate and state the likely problem. | List the physical checks before blaming parsing: voltage levels, ground/reference, TX/RX crossover, idle level, actual baud, frame settings.","Configure or simulate a UART link. Send a repeating known byte sequence such as 0x55, 0xA5, or readable text. Capture raw waveform, measure bit time, decode it, and document framing settings. Then intentionally create one mismatch—baud, parity, crossed/missing wire, or logic-voltage assumption where safe—and explain the raw and decoded symptom that identifies the layer.",Required semantic task SEM-16-17-059; required primary lesson gate; v16.3 integrated lesson checks; Week 17 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-017: Interface table, waveform/decode capture, firmware/host code, transcript, structured log, error-case results, and commit. Physical proficiency is credited only on the physical route.",LAB-017,16.3.64,PASS,"Program installation, utilities, backups, downloads, and recovery",SEM-16-17-059,Use trusted/download-verification practices; Identify utility software purposes; Distinguish backup from sync; Require restore testing; Record version/configuration/rollback evidence,w17-uart-frame,CETa,CETa semantic baseline v16.3
CETa,16.7,Explain the causes of line surges and viruses and protection procedures against each,16,Computer Applications and Software,17,"UART frames, parameters, levels, and error causes",W17-CETA-v16.3 · Surges versus malware and practical cybersecurity/network use,"v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Draw an 8N1 frame for data byte 0x55 assuming idle-high and LSB-first. Label start, each data bit, and stop. | A logic analyzer decodes nonsense at 115200 but the raw bit period measures about 104 us. Estimate the actual baud rate and state the likely problem. | List the physical checks before blaming parsing: voltage levels, ground/reference, TX/RX crossover, idle level, actual baud, frame settings.","Configure or simulate a UART link. Send a repeating known byte sequence such as 0x55, 0xA5, or readable text. Capture raw waveform, measure bit time, decode it, and document framing settings. Then intentionally create one mismatch—baud, parity, crossed/missing wire, or logic-voltage assumption where safe—and explain the raw and decoded symptom that identifies the layer.",Required semantic task SEM-16-17-060; required primary lesson gate; v16.3 integrated lesson checks; Week 17 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-017: Interface table, waveform/decode capture, firmware/host code, transcript, structured log, error-case results, and commit. Physical proficiency is credited only on the physical route.",LAB-017,16.3.64,PASS,Surges versus malware and practical cybersecurity/network use,SEM-16-17-060,Differentiate surge/transient from malware; Name electrical surge-protection controls; Name patching/least-privilege/MFA/source-control/security controls; Explain link/IP/router/DNS/application layers; Preserve/report evidence on suspected compromise,w17-uart-frame,CETa,CETa semantic baseline v16.3
CETa,16.8,"Explain how to access the Internet, cybersecurity best practices and common applications",16,Computer Applications and Software,17,"UART frames, parameters, levels, and error causes",W17-CETA-v16.3 · Surges versus malware and practical cybersecurity/network use,"v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Draw an 8N1 frame for data byte 0x55 assuming idle-high and LSB-first. Label start, each data bit, and stop. | A logic analyzer decodes nonsense at 115200 but the raw bit period measures about 104 us. Estimate the actual baud rate and state the likely problem. | List the physical checks before blaming parsing: voltage levels, ground/reference, TX/RX crossover, idle level, actual baud, frame settings.","Configure or simulate a UART link. Send a repeating known byte sequence such as 0x55, 0xA5, or readable text. Capture raw waveform, measure bit time, decode it, and document framing settings. Then intentionally create one mismatch—baud, parity, crossed/missing wire, or logic-voltage assumption where safe—and explain the raw and decoded symptom that identifies the layer.",Required semantic task SEM-16-17-060; required primary lesson gate; v16.3 integrated lesson checks; Week 17 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-017: Interface table, waveform/decode capture, firmware/host code, transcript, structured log, error-case results, and commit. Physical proficiency is credited only on the physical route.",LAB-017,16.3.64,PASS,Surges versus malware and practical cybersecurity/network use,SEM-16-17-060,Differentiate surge/transient from malware; Name electrical surge-protection controls; Name patching/least-privilege/MFA/source-control/security controls; Explain link/IP/router/DNS/application layers; Preserve/report evidence on suspected compromise,w17-uart-frame,CETa,CETa semantic baseline v16.3
CETa,16.9,"Describe how to download a service or application, data or software",16,Computer Applications and Software,17,"UART frames, parameters, levels, and error causes","W17-CETA-v16.3 · Program installation, utilities, backups, downloads, and recovery","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Draw an 8N1 frame for data byte 0x55 assuming idle-high and LSB-first. Label start, each data bit, and stop. | A logic analyzer decodes nonsense at 115200 but the raw bit period measures about 104 us. Estimate the actual baud rate and state the likely problem. | List the physical checks before blaming parsing: voltage levels, ground/reference, TX/RX crossover, idle level, actual baud, frame settings.","Configure or simulate a UART link. Send a repeating known byte sequence such as 0x55, 0xA5, or readable text. Capture raw waveform, measure bit time, decode it, and document framing settings. Then intentionally create one mismatch—baud, parity, crossed/missing wire, or logic-voltage assumption where safe—and explain the raw and decoded symptom that identifies the layer.",Required semantic task SEM-16-17-059; required primary lesson gate; v16.3 integrated lesson checks; Week 17 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-017: Interface table, waveform/decode capture, firmware/host code, transcript, structured log, error-case results, and commit. Physical proficiency is credited only on the physical route.",LAB-017,16.3.64,PASS,"Program installation, utilities, backups, downloads, and recovery",SEM-16-17-059,Use trusted/download-verification practices; Identify utility software purposes; Distinguish backup from sync; Require restore testing; Record version/configuration/rollback evidence,w17-uart-frame,CETa,CETa semantic baseline v16.3
CETa,12.1,List input circuit signal levels which may be expected for various common electronics products or test equipment,12,Interfacing of Electronics Products,18,"Interface roles, signaling, and conversion","W18-CETA-v16.3 · Signal levels, connectors, grounding, mismatch, and conflict symptoms","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Draw a START, 7-bit address, R/W, ACK, one data byte, ACK, STOP I2C transaction and label who drives/releases SDA. | For SPI mode 0 and a stated datasheet timing diagram, identify idle clock polarity and the edge on which data is sampled. | Create an interface contract for a 3.3 V MCU connecting to a 5 V peripheral and decide whether direct connection, level shifting, or a transceiver is required based on documented thresholds.","Choose a real I2C or SPI sensor datasheet. Extract supply/IO voltage, address or chip-select behavior, maximum bus frequency, relevant pull-up/timing requirements, register used for device identity, and one configuration register. Draw the wiring and one expected transaction, then state the measurements/capture that would prove electrical activity, protocol correctness, and meaningful register data separately.",Required semantic task SEM-12-18-049; required primary lesson gate; v16.3 integrated lesson checks; Week 18 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-018: Datasheet interface table, wiring, driver code, ID/measurement transcript, analyzer capture, conversion calculation, fault matrix, and verified fix. Physical proficiency is credited only on the physical route.",LAB-018,16.3.64,PASS,"Signal levels, connectors, grounding, mismatch, and conflict symptoms",SEM-12-18-049,Identify expected signal levels/current/impedance/reference; Verify connector pinout/rating/keying rather than shape alone; Differentiate protective earth/chassis/signal reference concepts at technician level; Recognize mismatch/conflict symptoms; Choose level shifting/buffering/isolation/matching based on actual mismatch,w18-i2c-spi,CETa,CETa semantic baseline v16.3
CETa,12.2,Explain the purposes of plugs and connectors and why it is necessary to use the proper ones per application,12,Interfacing of Electronics Products,18,"Interface roles, signaling, and conversion","W18-CETA-v16.3 · Signal levels, connectors, grounding, mismatch, and conflict symptoms","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Draw a START, 7-bit address, R/W, ACK, one data byte, ACK, STOP I2C transaction and label who drives/releases SDA. | For SPI mode 0 and a stated datasheet timing diagram, identify idle clock polarity and the edge on which data is sampled. | Create an interface contract for a 3.3 V MCU connecting to a 5 V peripheral and decide whether direct connection, level shifting, or a transceiver is required based on documented thresholds.","Choose a real I2C or SPI sensor datasheet. Extract supply/IO voltage, address or chip-select behavior, maximum bus frequency, relevant pull-up/timing requirements, register used for device identity, and one configuration register. Draw the wiring and one expected transaction, then state the measurements/capture that would prove electrical activity, protocol correctness, and meaningful register data separately.",Required semantic task SEM-12-18-049; required primary lesson gate; v16.3 integrated lesson checks; Week 18 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-018: Datasheet interface table, wiring, driver code, ID/measurement transcript, analyzer capture, conversion calculation, fault matrix, and verified fix. Physical proficiency is credited only on the physical route.",LAB-018,16.3.64,PASS,"Signal levels, connectors, grounding, mismatch, and conflict symptoms",SEM-12-18-049,Identify expected signal levels/current/impedance/reference; Verify connector pinout/rating/keying rather than shape alone; Differentiate protective earth/chassis/signal reference concepts at technician level; Recognize mismatch/conflict symptoms; Choose level shifting/buffering/isolation/matching based on actual mismatch,w18-i2c-spi,CETa,CETa semantic baseline v16.3
CETa,12.3,"Explain grounding, proper and improper methods, and the results of power source mismatch",12,Interfacing of Electronics Products,18,"Interface roles, signaling, and conversion","W18-CETA-v16.3 · Signal levels, connectors, grounding, mismatch, and conflict symptoms","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Draw a START, 7-bit address, R/W, ACK, one data byte, ACK, STOP I2C transaction and label who drives/releases SDA. | For SPI mode 0 and a stated datasheet timing diagram, identify idle clock polarity and the edge on which data is sampled. | Create an interface contract for a 3.3 V MCU connecting to a 5 V peripheral and decide whether direct connection, level shifting, or a transceiver is required based on documented thresholds.","Choose a real I2C or SPI sensor datasheet. Extract supply/IO voltage, address or chip-select behavior, maximum bus frequency, relevant pull-up/timing requirements, register used for device identity, and one configuration register. Draw the wiring and one expected transaction, then state the measurements/capture that would prove electrical activity, protocol correctness, and meaningful register data separately.",Required semantic task SEM-12-18-049; required primary lesson gate; v16.3 integrated lesson checks; Week 18 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-018: Datasheet interface table, wiring, driver code, ID/measurement transcript, analyzer capture, conversion calculation, fault matrix, and verified fix. Physical proficiency is credited only on the physical route.",LAB-018,16.3.64,PASS,"Signal levels, connectors, grounding, mismatch, and conflict symptoms",SEM-12-18-049,Identify expected signal levels/current/impedance/reference; Verify connector pinout/rating/keying rather than shape alone; Differentiate protective earth/chassis/signal reference concepts at technician level; Recognize mismatch/conflict symptoms; Choose level shifting/buffering/isolation/matching based on actual mismatch,w18-i2c-spi,CETa,CETa semantic baseline v16.3
CETa,12.4,List potential signal conflict symptoms,12,Interfacing of Electronics Products,18,"Interface roles, signaling, and conversion","W18-CETA-v16.3 · Signal levels, connectors, grounding, mismatch, and conflict symptoms","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Draw a START, 7-bit address, R/W, ACK, one data byte, ACK, STOP I2C transaction and label who drives/releases SDA. | For SPI mode 0 and a stated datasheet timing diagram, identify idle clock polarity and the edge on which data is sampled. | Create an interface contract for a 3.3 V MCU connecting to a 5 V peripheral and decide whether direct connection, level shifting, or a transceiver is required based on documented thresholds.","Choose a real I2C or SPI sensor datasheet. Extract supply/IO voltage, address or chip-select behavior, maximum bus frequency, relevant pull-up/timing requirements, register used for device identity, and one configuration register. Draw the wiring and one expected transaction, then state the measurements/capture that would prove electrical activity, protocol correctness, and meaningful register data separately.",Required semantic task SEM-12-18-049; required primary lesson gate; v16.3 integrated lesson checks; Week 18 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-018: Datasheet interface table, wiring, driver code, ID/measurement transcript, analyzer capture, conversion calculation, fault matrix, and verified fix. Physical proficiency is credited only on the physical route.",LAB-018,16.3.64,PASS,"Signal levels, connectors, grounding, mismatch, and conflict symptoms",SEM-12-18-049,Identify expected signal levels/current/impedance/reference; Verify connector pinout/rating/keying rather than shape alone; Differentiate protective earth/chassis/signal reference concepts at technician level; Recognize mismatch/conflict symptoms; Choose level shifting/buffering/isolation/matching based on actual mismatch,w18-i2c-spi,CETa,CETa semantic baseline v16.3
CETa,12.5,"Describe other electronic interfacing such as USB, Zigbee, I2C (inter-integrated circuit)",12,Interfacing of Electronics Products,18,"Interface roles, signaling, and conversion","W18-CETA-v16.3 · USB, I2C, and Zigbee interfaces","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Draw a START, 7-bit address, R/W, ACK, one data byte, ACK, STOP I2C transaction and label who drives/releases SDA. | For SPI mode 0 and a stated datasheet timing diagram, identify idle clock polarity and the edge on which data is sampled. | Create an interface contract for a 3.3 V MCU connecting to a 5 V peripheral and decide whether direct connection, level shifting, or a transceiver is required based on documented thresholds.","Choose a real I2C or SPI sensor datasheet. Extract supply/IO voltage, address or chip-select behavior, maximum bus frequency, relevant pull-up/timing requirements, register used for device identity, and one configuration register. Draw the wiring and one expected transaction, then state the measurements/capture that would prove electrical activity, protocol correctness, and meaningful register data separately.",Required semantic task SEM-12-18-050; required primary lesson gate; v16.3 integrated lesson checks; Week 18 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-018: Datasheet interface table, wiring, driver code, ID/measurement transcript, analyzer capture, conversion calculation, fault matrix, and verified fix. Physical proficiency is credited only on the physical route.",LAB-018,16.3.64,PASS,"USB, I2C, and Zigbee interfaces",SEM-12-18-050,"Explain USB host/device, differential connection and enumeration concept; Explain I2C SDA/SCL/open-drain/pull-up/address/ACK behavior; Identify common I2C electrical/protocol failures; Explain Zigbee as IEEE 802.15.4-based low-power wireless network; Distinguish physical/electrical connection from protocol success",w18-i2c-spi,CETa,CETa semantic baseline v16.3
CETa,1.9,List optical fibers hazards to skin and eyes,1,Safety Precautions,1,The four quantities and the circuit they describe,W01-CETA-v16.3 · RF exposure and fiber-optic hazards,"v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","A 3.3 V source is applied to 1.5 kOhm. Calculate current, then state whether 1 mA or 10 mA is the more sensible mental estimate before calculating. | A resistor carries 20 mA with 5 V across it. Find resistance and power. Keep units through every step. | Sketch a source, resistor, return path, and reference node. Mark where a voltmeter connects and where an ammeter would have to be inserted.","A 9 V battery powers an LED branch modeled for this exercise as a 2.0 V LED drop plus a series resistor. Choose a resistor that produces approximately 10 mA, calculate resistor power, choose a sensible resistor power rating, and explain what changes if the resistor is accidentally one tenth the intended value.",Required semantic task SEM-1-01-004; required primary lesson gate; v16.3 integrated lesson checks; Week 1 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-019: Identification table, pin/path map, inspection, measurements or virtual evidence, fault isolation, safety statement, and scope-limited conclusion. Physical proficiency is credited only on the physical route.",LAB-019,16.3.64,PASS,RF exposure and fiber-optic hazards,SEM-1-01-004,"Name the factors that determine RF exposure/MPE; Follow boundaries/interlocks/site procedures rather than using a universal safe distance; Never look into an unknown/active fiber; Identify invisible IR and glass-shard hazards; Describe fiber scrap, capping, eye-protection and test-instrument controls",w01-dc-quantities,CETa,CETa semantic baseline v16.3
CETa,7.1,List wire types and construction,7,Cabling,19,"Media, connectors, signal paths, and optical fundamentals","W19-CETA-v16.3 · Wire construction, gauge, and identification","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Compare twisted pair, coax, and fiber by signal mechanism, common application, major test method, and one handling concern. | Explain the difference between a common-anode and common-cathode seven-segment display and how segment drive polarity changes. | Compare photovoltaic cell, photodiode, phototransistor, and LDR by output behavior and a suitable application.","Build a media-and-opto fault table for four scenarios: intermittent crimp, wrong coax impedance, dirty fiber connector, and reversed LED/opto input. For each, state expected symptoms, the correct instrument/inspection method, and what evidence would prove the repair without claiming capabilities the instrument does not have.",Required semantic task SEM-7-19-029; required primary lesson gate; v16.3 integrated lesson checks; Week 19 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-019: Identification table, pin/path map, inspection, measurements or virtual evidence, fault isolation, safety statement, and scope-limited conclusion. Physical proficiency is credited only on the physical route.",LAB-019,16.3.64,PASS,"Wire construction, gauge, and identification",SEM-7-19-029,Describe solid vs stranded construction; Explain inverse AWG numbering; Relate gauge to resistance/current/voltage-drop constraints; Identify twisted-pair/shielding roles; State that application/code/temperature/connector conditions affect allowable use,w19-media-opto,CETa,CETa semantic baseline v16.3
